playerId,noOfMontrealMarathons,numAllRaces,averageRuntimeInMarathons,category,didTheyAttend
4087,0,0,16115,52.0,1
4088,1,2,19654,37.0,0
4089,1,1,13513,62.0,0
4090,1,1,16663,21.0,0
4091,1,10,12423,32.0,0
4092,0,1,16166,21.0,1
4093,1,2,10237,21.0,0
4096,0,0,15674,42.0,1
4097,1,1,22011,47.0,0
4099,1,3,19696,37.0,0
4100,1,9,16358,47.0,0
4101,1,1,15285,42.0,0
4102,1,1,14566,57.0,0
4103,0,0,15645,37.0,1
4105,1,3,14417,37.0,0
4106,2,5,18506,57.0,0
4108,0,0,15810,32.0,1
4109,0,0,15919,27.0,1
4110,0,1,15645,37.0,1
4111,1,9,12119,37.0,0
4112,0,0,15919,27.0,1
4113,1,1,16259,47.0,0
4114,0,0,15645,37.0,1
4116,1,1,20118,57.0,0
4117,1,5,17590,37.0,0
4119,1,1,14701,42.0,0
4120,1,11,17601,32.0,0
4121,0,0,15919,27.0,1
4122,1,3,15480,37.0,0
4123,0,2,15847,42.0,1
4124,1,8,15094,21.0,0
4125,0,0,15919,27.0,1
4126,0,0,15810,32.0,1
4127,1,1,22547,27.0,0
4128,1,11,15898,57.0,0
4129,1,9,5742,27.0,0
4130,1,2,15515,52.0,0
4133,1,1,13577,32.0,0
4136,3,6,17274,32.0,1
4137,1,3,13684,37.0,0
4138,1,4,15891,27.0,0
4139,0,0,16166,21.0,1
4140,1,1,14790,27.0,0
4141,1,6,13363,42.0,0
4142,1,2,15003,27.0,0
4143,0,1,15919,27.0,1
4144,1,2,13357,42.0,0
4146,1,2,24370,27.0,0
4147,0,12,15838,47.0,1
4148,0,0,15645,37.0,1
4149,0,0,15919,27.0,1
4150,1,7,14323,32.0,0
4151,1,2,14890,37.0,0
4152,1,14,15443,42.0,0
4153,1,10,12271,32.0,0
4154,0,0,16166,21.0,1
4155,1,4,13401,37.0,0
4157,0,1,15674,42.0,1
4159,1,1,15263,21.0,0
4160,1,4,12303,42.0,0
4161,0,0,15919,27.0,1
4162,0,1,16115,52.0,1
4163,1,1,18811,21.0,0
4164,1,8,11823,42.0,0
4165,2,4,10140,80,0
4166,2,3,15644,32.0,0
4167,0,0,15674,42.0,1
4168,1,1,14419,42.0,0
4169,1,6,18720,47.0,0
4170,1,1,14567,21.0,0
4171,1,13,15962,62.0,0
4172,0,0,15674,42.0,1
4173,1,2,18732,37.0,0
4174,1,4,17217,47.0,1
4175,1,2,13376,47.0,0
4176,1,2,21034,32.0,0
4177,1,1,19196,32.0,0
4178,2,3,17462,42.0,1
4179,0,3,15674,42.0,1
4180,1,4,20395,52.0,1
4181,1,13,23024,47.0,0
4182,0,0,16152,57.0,1
4183,1,1,11637,27.0,0
4184,0,0,15674,42.0,1
4185,1,1,11777,27.0,0
4186,0,0,16771,62.0,1
4187,1,2,16149,42.0,0
4189,1,4,9290,37.0,0
4190,1,3,15968,27.0,0
4191,1,1,12990,32.0,0
4192,1,2,18550,37.0,0
4193,1,1,17859,42.0,0
4194,1,1,20777,27.0,0
4195,1,3,16700,32.0,0
4196,0,2,15810,32.0,1
4197,2,3,13753,27.0,0
4198,0,0,16115,52.0,1
4199,0,0,15674,42.0,1
4200,1,1,20021,42.0,0
4201,1,3,14262,47.0,0
4202,0,1,15810,32.0,1
4205,1,4,15369,57.0,0
4206,0,0,15645,37.0,1
4207,0,0,15645,37.0,1
4208,0,0,16166,21.0,1
4209,1,1,17453,62.0,0
4210,1,1,20744,42.0,0
4211,1,3,10474,42.0,0
4213,1,1,20455,42.0,0
4214,1,2,16366,21.0,0
4215,1,4,21241,27.0,0
4216,1,15,14228,32.0,0
4217,0,0,15645,37.0,1
4218,1,2,18962,32.0,0
4219,0,1,15810,32.0,1
4222,1,1,14322,52.0,0
4223,1,1,19780,42.0,0
4224,1,2,14119,57.0,0
4226,2,5,16813,47.0,0
4227,1,21,13311,47.0,0
4228,1,6,14288,42.0,0
4229,0,0,15838,47.0,1
4230,0,0,15810,32.0,1
4231,0,0,15919,27.0,1
4232,1,3,15259,42.0,0
4233,0,1,15838,47.0,1
4234,0,0,15810,32.0,1
4235,1,5,12965,32.0,0
4236,1,2,21962,32.0,0
4237,1,6,17856,21.0,0
4238,1,4,17983,42.0,0
4239,1,1,14294,32.0,0
4240,1,1,18315,57.0,0
4241,1,8,14016,32.0,0
4242,1,1,15057,37.0,0
4243,0,0,15674,42.0,1
4244,1,1,19575,47.0,0
4245,1,1,10174,32.0,0
4246,1,4,12140,52.0,0
4247,0,0,15810,32.0,1
4248,0,0,15674,42.0,1
4249,1,2,13808,37.0,0
4250,0,3,15645,37.0,1
4251,1,1,15674,42.0,0
4252,0,0,16152,57.0,1
4253,1,4,17103,27.0,0
4254,1,1,16176,67.0,0
4255,1,1,14355,32.0,0
4256,1,1,12616,27.0,1
4257,1,1,17500,47.0,0
4258,1,7,13981,47.0,0
4259,0,0,15810,32.0,1
4261,0,1,17111,52.0,1
4262,1,1,15925,32.0,0
4263,0,1,16115,52.0,1
4264,2,2,12670,47.0,0
4265,1,13,15963,37.0,0
4266,1,2,16430,47.0,1
4267,1,2,20765,52.0,0
4268,1,1,19832,57.0,0
4269,1,1,20814,32.0,0
4270,1,2,17624,32.0,0
4271,1,1,18949,27.0,0
4272,0,0,16166,21.0,1
4273,0,0,16166,21.0,1
4274,1,8,12175,47.0,0
4275,1,1,15813,37.0,0
4276,1,1,14072,32.0,0
4277,1,2,14806,42.0,0
4279,3,7,9268,47.0,0
4281,0,0,15838,47.0,1
4282,2,3,16686,57.0,0
4283,1,2,21313,47.0,0
4284,0,1,15838,47.0,1
4285,1,7,14053,52.0,0
4286,0,0,15838,47.0,1
4287,1,1,13340,27.0,0
4289,1,26,18528,62.0,0
4290,1,6,17189,47.0,0
4291,1,6,16253,37.0,0
4292,1,1,15252,27.0,0
4293,1,1,18042,37.0,0
4294,1,1,15572,32.0,0
4295,1,4,19974,32.0,0
4297,2,2,15250,47.0,0
4298,1,1,16512,52.0,0
4299,1,6,16441,32.0,0
4301,0,1,15674,42.0,1
4302,1,2,14785,32.0,0
4303,1,1,16037,57.0,0
4304,1,1,14378,21.0,0
4305,1,1,11380,27.0,0
4306,2,2,12231,37.0,0
4307,1,2,19944,52.0,0
4308,1,6,16892,47.0,1
4309,1,4,19703,42.0,0
4310,0,1,15838,47.0,1
4311,1,1,18332,32.0,0
4312,0,4,16115,52.0,1
4313,1,2,21390,21.0,0
4314,1,1,16326,47.0,0
4315,2,23,12220,47.0,0
4316,2,20,10920,21.0,0
4318,0,1,15645,37.0,1
4319,0,0,15674,42.0,1
4320,0,0,15919,27.0,1
4321,1,1,13894,37.0,0
4322,1,2,15791,32.0,0
4323,1,7,14252,37.0,0
4324,1,1,20749,57.0,0
4325,1,4,16472,57.0,0
4326,1,3,14018,47.0,0
4327,1,1,13159,57.0,0
4328,1,8,10854,32.0,0
4329,1,4,12995,42.0,1
4330,1,1,12604,37.0,0
4331,0,2,15645,37.0,1
4332,1,1,11334,37.0,0
4333,1,4,14596,42.0,0
4334,1,3,17982,27.0,0
4335,0,0,15919,27.0,1
4336,2,3,21631,37.0,0
4337,1,4,16960,42.0,0
4338,0,0,15645,37.0,1
4339,1,1,16966,21.0,0
4340,0,0,15674,42.0,1
4341,1,1,19125,42.0,0
4342,1,3,13829,21.0,0
4343,0,0,15674,42.0,1
4344,1,4,13517,42.0,1
4345,1,1,11767,21.0,0
4346,0,0,15674,42.0,1
4347,0,0,15919,27.0,1
4348,1,12,13428,57.0,0
4349,0,0,15810,32.0,1
4350,1,4,13975,37.0,0
4351,0,3,15674,42.0,1
4352,1,3,13918,37.0,0
4353,2,13,21963,47.0,0
4355,0,0,15838,47.0,1
4356,0,0,15810,32.0,1
4357,0,0,17196,67.0,1
4358,1,2,14892,21.0,0
4359,1,24,13738,32.0,0
4360,0,1,15838,47.0,1
4361,2,17,11567,37.0,0
4362,1,1,15717,42.0,0
4363,0,0,15919,27.0,1
4364,0,1,15645,37.0,1
4365,1,4,15176,37.0,0
4366,2,20,13636,52.0,0
4367,2,6,15009,37.0,0
4368,1,2,18534,32.0,0
4369,0,1,16115,52.0,1
4370,1,2,19945,21.0,0
4371,1,1,18922,21.0,0
4372,0,0,16152,57.0,1
4374,0,0,15810,32.0,1
4375,1,2,17422,37.0,0
4376,1,1,16767,37.0,0
4377,0,1,15645,37.0,1
4378,0,0,15674,42.0,1
4379,0,0,15674,42.0,1
4380,1,1,13353,37.0,0
4381,1,4,14532,57.0,0
4382,2,2,15611,74.5,0
4383,1,1,14595,21.0,0
4384,1,1,15080,47.0,0
4385,1,4,15221,21.0,0
4387,1,4,16266,47.0,0
4388,0,5,15674,42.0,1
4389,1,2,12610,52.0,0
4391,0,0,15645,37.0,1
4392,1,1,21549,32.0,0
4394,1,2,13313,37.0,0
4395,1,1,19954,52.0,0
4396,0,1,16115,52.0,1
4397,1,1,13265,32.0,0
4398,0,0,15919,27.0,1
4399,1,6,15384,67.0,0
4400,0,0,16166,21.0,1
4401,1,1,19165,47.0,0
4402,0,1,15674,42.0,1
4403,0,5,15810,32.0,1
4404,0,1,15838,47.0,1
4405,1,2,16603,32.0,0
4406,2,9,15837,37.0,0
4407,0,0,17196,67.0,1
4408,2,2,14012,37.0,0
4409,0,0,16115,52.0,1
4410,1,3,19995,37.0,0
4411,1,4,13971,42.0,0
4412,1,1,19961,27.0,0
4413,1,2,20934,42.0,0
4416,0,0,15919,27.0,1
4417,1,3,16740,42.0,0
4418,1,3,14699,27.0,0
4419,0,1,16115,52.0,1
4420,1,2,18063,37.0,0
4422,1,3,14858,57.0,0
4423,1,6,16197,32.0,0
4424,0,0,15674,42.0,1
4425,1,1,15947,52.0,0
4427,0,0,16115,52.0,1
4428,0,0,15810,32.0,1
4429,0,3,15919,27.0,1
4430,1,1,17023,37.0,0
4434,1,2,18308,42.0,0
4435,0,1,15645,37.0,1
4436,0,0,15810,32.0,1
4438,1,6,19735,57.0,0
4440,1,3,19853,27.0,0
4441,1,1,17136,32.0,0
4442,2,4,14253,37.0,0
4443,1,5,19652,42.0,0
4444,0,0,16166,21.0,1
4445,1,1,12638,47.0,0
4446,1,1,17038,27.0,0
4447,0,0,16115,52.0,1
4448,1,1,17191,27.0,0
4449,1,5,15199,42.0,0
4450,1,1,15400,27.0,0
4451,0,0,15645,37.0,1
4452,1,1,11297,37.0,0
4453,1,1,16596,67.0,0
4454,1,2,14191,47.0,0
4455,1,19,16245,47.0,0
4456,1,2,17865,47.0,0
4457,0,1,15645,37.0,1
4458,1,5,18522,32.0,0
4460,0,1,16166,21.0,1
4461,0,0,15810,32.0,1
4462,1,1,16285,42.0,0
4463,1,1,21705,42.0,0
4464,0,0,15645,37.0,1
4465,1,1,20029,21.0,0
4466,1,5,16432,47.0,0
4467,1,5,15306,32.0,0
4468,1,5,24827,52.0,0
4469,1,1,17245,27.0,0
4470,2,7,14344,27.0,0
4471,1,4,16111,21.0,0
4472,1,1,19242,37.0,0
4473,1,7,17157,42.0,0
4474,1,12,14112,32.0,0
4475,0,0,15810,32.0,1
4476,1,1,13949,32.0,0
4477,0,1,16166,21.0,1
4478,0,0,15838,47.0,1
4479,1,5,16476,32.0,0
4480,1,3,12920,37.0,0
4481,0,0,15838,47.0,1
4482,0,1,15810,32.0,1
4483,0,2,15645,37.0,1
4484,1,3,14996,52.0,0
4485,0,0,15919,27.0,1
4486,0,0,15674,42.0,1
4487,2,11,14842,47.0,0
4488,0,1,15645,37.0,1
4489,1,2,17308,42.0,0
4490,1,1,12239,52.0,0
4491,0,1,15674,42.0,1
4492,2,6,14020,42.0,0
4493,3,3,20433,47.0,0
4494,1,6,18991,52.0,0
4495,0,3,16594,42.0,1
4496,1,2,15810,32.0,0
4497,1,4,18561,21.0,0
4499,0,2,15919,27.0,1
4500,0,0,15674,42.0,1
4501,1,1,19056,52.0,0
4502,2,14,19761,37.0,0
4503,0,1,16115,52.0,1
4505,0,0,15919,27.0,1
4506,0,2,15919,27.0,1
4507,1,8,12777,27.0,0
4508,1,2,17296,27.0,0
4509,1,3,16567,32.0,0
4510,0,0,16115,52.0,1
4511,1,1,14588,32.0,0
4512,1,8,18912,57.0,0
4513,1,1,14860,37.0,0
4514,1,1,16999,27.0,0
4515,1,2,11372,37.0,0
4516,1,5,14967,42.0,0
4517,1,1,13419,27.0,0
4518,2,4,14550,42.0,0
4519,0,0,15810,32.0,1
4521,2,5,13633,57.0,0
4522,1,16,12173,32.0,0
4524,0,0,15838,47.0,1
4525,1,4,16772,52.0,0
4526,1,2,19492,52.0,0
4527,1,3,15356,27.0,0
4528,0,0,15674,42.0,1
4530,0,2,15810,32.0,1
4531,1,1,23627,32.0,0
4532,1,1,22230,37.0,0
4533,0,0,15645,37.0,1
4534,1,1,19260,27.0,0
4536,1,6,16152,57.0,0
4537,1,2,18661,21.0,0
4539,0,0,15919,27.0,1
4540,1,5,13656,27.0,0
4542,0,0,15645,37.0,1
4543,1,3,11604,21.0,0
4545,1,1,18534,27.0,0
4547,0,0,16771,62.0,1
4548,2,4,9786,47.0,0
4549,0,0,15645,37.0,1
4550,1,6,19026,37.0,0
4551,0,1,15645,37.0,1
4552,0,0,15645,37.0,1
4553,1,1,22644,37.0,0
4554,1,3,18679,47.0,0
4555,0,0,15810,32.0,1
4556,0,0,16166,21.0,1
4557,1,2,16420,32.0,0
4558,0,0,15810,32.0,1
4559,0,4,13882,42.0,1
4560,3,7,13769,37.0,1
4561,1,1,13784,42.0,0
4562,1,8,13868,32.0,0
4563,0,0,15645,37.0,1
4564,1,10,12878,42.0,0
4565,1,1,14685,27.0,0
4567,1,1,15403,42.0,1
4568,2,13,13599,47.0,1
4569,0,0,16152,57.0,1
4570,1,2,16419,42.0,0
4571,0,0,15919,27.0,1
4573,1,1,11327,27.0,0
4574,1,1,11185,42.0,0
4576,1,11,10851,62.0,0
4577,1,1,15918,32.0,0
4578,1,2,12515,37.0,0
4579,1,2,15469,37.0,0
4580,0,1,15674,42.0,1
4581,1,1,19808,37.0,0
4582,1,2,13280,37.0,0
4585,0,0,17196,67.0,1
4586,1,1,15694,27.0,0
4587,0,0,16115,52.0,1
4588,0,0,15645,37.0,1
4590,1,1,15810,32.0,0
4591,1,1,17120,32.0,0
4592,1,1,14500,32.0,0
4593,1,2,11902,32.0,0
4594,1,1,19752,47.0,0
4595,1,6,18704,52.0,0
4596,0,0,16166,21.0,1
4597,0,1,15674,42.0,1
4599,3,12,15274,62.0,0
4603,2,5,15084,57.0,0
4604,0,1,16166,21.0,1
4605,1,5,12520,52.0,0
4606,0,0,15919,27.0,1
4607,1,9,15517,47.0,0
4608,1,1,19040,32.0,0
4610,1,1,16269,52.0,0
4611,0,0,15645,37.0,1
4612,1,3,15478,37.0,0
4613,1,2,18436,32.0,0
4614,1,1,20970,21.0,0
4615,0,0,15919,27.0,1
4616,0,1,15810,32.0,1
4617,0,1,16115,52.0,1
4618,1,1,14180,37.0,0
4619,1,2,13923,37.0,0
4620,1,6,15565,42.0,0
4621,0,3,15810,32.0,1
4623,1,1,13893,21.0,0
4624,1,3,17383,47.0,0
4625,1,3,17156,62.0,0
4626,0,0,15645,37.0,1
4627,1,3,16260,21.0,0
4629,1,1,20390,32.0,0
4630,0,3,11655,52.0,1
4631,2,2,15267,37.0,0
4633,1,1,18928,47.0,0
4635,0,0,15810,32.0,1
4636,0,4,15919,27.0,1
4637,1,2,12582,57.0,1
4639,0,2,16152,57.0,1
4641,1,2,11372,21.0,0
4643,1,1,15263,32.0,0
4644,1,3,14644,62.0,0
4645,1,2,13357,27.0,0
4646,1,1,20001,62.0,0
4648,0,2,15674,42.0,1
4649,0,0,16152,57.0,1
4650,1,1,15045,52.0,0
4651,1,1,20537,42.0,0
4652,0,0,15810,32.0,1
4653,0,0,15838,47.0,1
4654,0,0,16115,52.0,1
4655,1,6,12185,47.0,0
4657,1,1,22107,42.0,0
4658,0,0,16115,52.0,1
4659,1,2,21957,47.0,0
4660,1,1,17229,32.0,0
4661,1,5,12181,42.0,0
4662,1,1,25047,27.0,0
4663,1,5,16252,21.0,0
4664,1,2,20942,47.0,0
4665,1,2,15265,42.0,0
4666,1,1,15430,42.0,0
4669,0,0,16166,21.0,1
4670,1,2,14430,37.0,0
4671,1,1,17062,32.0,0
4672,1,2,14993,27.0,0
4673,1,1,21680,42.0,0
4674,3,6,14364,32.0,0
4675,1,1,16093,57.0,0
4676,0,0,16152,57.0,1
4677,1,3,14645,37.0,0
4678,1,1,14592,32.0,0
4679,1,13,13428,47.0,0
4680,0,0,15838,47.0,1
4681,0,0,16115,52.0,1
4682,1,4,15833,42.0,1
4683,1,4,18743,37.0,0
4684,1,11,15674,42.0,0
4685,1,2,22568,37.0,0
4686,0,2,15810,32.0,1
4688,1,1,15629,27.0,0
4689,0,1,15645,37.0,1
4690,0,0,15838,47.0,1
4691,0,0,15838,47.0,1
4692,0,0,15674,42.0,1
4693,0,2,15838,47.0,1
4694,1,9,13077,47.0,0
4695,1,2,17458,37.0,0
4696,1,3,19110,47.0,0
4697,1,1,13055,37.0,0
4699,0,0,16166,21.0,1
4700,1,2,19994,42.0,0
4701,0,0,15645,37.0,1
4703,1,1,17352,37.0,0
4704,1,1,17866,42.0,0
4705,1,5,18151,42.0,0
4706,1,1,20661,42.0,0
4707,1,3,11832,37.0,0
4708,1,1,17507,27.0,0
4709,1,2,16294,37.0,0
4710,1,1,13148,42.0,0
4711,1,2,14675,37.0,0
4712,2,3,17445,27.0,0
4713,1,2,20377,52.0,1
4714,0,0,16152,57.0,1
4715,1,17,14594,42.0,0
4717,0,2,15919,27.0,1
4718,1,2,16219,37.0,0
4719,1,1,17515,57.0,0
4720,1,1,14416,21.0,0
4721,1,1,13002,21.0,0
4722,0,0,16152,57.0,1
4723,1,7,13203,42.0,0
4724,0,0,15838,47.0,1
4725,0,0,16152,57.0,1
4726,1,1,13394,32.0,0
4727,0,1,15810,32.0,1
4728,1,1,16114,52.0,0
4729,1,2,12545,21.0,0
4730,0,3,15119,42.0,1
4731,0,2,15810,32.0,1
4732,0,1,15810,32.0,1
4733,1,4,12861,27.0,0
4734,2,3,15304,52.0,1
4735,1,3,15674,42.0,0
4737,1,1,15233,32.0,0
4738,0,0,15645,37.0,1
4739,1,1,18230,74.5,0
4740,1,3,13151,32.0,0
4741,0,0,15674,42.0,1
4742,0,0,15838,47.0,1
4744,1,1,13317,32.0,0
4745,0,0,15919,27.0,1
4747,3,3,10645,47.0,0
4748,2,10,5793,32.0,0
4749,0,0,16115,52.0,1
4750,1,1,15082,32.0,0
4751,1,6,16264,32.0,0
4752,0,0,15674,42.0,1
4753,1,1,13483,32.0,0
4755,1,6,12974,32.0,0
4757,1,6,12417,47.0,0
4758,1,2,13979,47.0,0
4759,0,0,15645,37.0,1
4760,0,0,15674,42.0,1
4761,1,2,14814,37.0,0
4763,0,0,16771,62.0,1
4764,0,0,16166,21.0,1
4765,1,6,12448,32.0,0
4766,0,1,15919,27.0,1
4767,1,14,14008,37.0,0
4768,0,3,16152,57.0,1
4769,1,2,14347,37.0,0
4770,1,7,14729,27.0,0
4771,0,0,15645,37.0,1
4772,1,3,24104,37.0,0
4773,1,1,15320,27.0,0
4774,2,4,14572,37.0,0
4775,1,1,14392,42.0,0
4776,1,2,20087,32.0,0
4777,3,7,13919,42.0,0
4778,1,1,22439,21.0,0
4779,0,0,16115,52.0,1
4780,1,13,14574,21.0,0
4781,0,1,15810,32.0,1
4782,1,5,18282,62.0,0
4783,0,4,16166,21.0,1
4784,1,2,11725,21.0,0
4785,1,1,13903,32.0,0
4786,0,1,16166,21.0,1
4787,0,1,15674,42.0,1
4788,2,16,17724,42.0,0
4789,1,1,11551,42.0,0
4790,0,0,15674,42.0,1
4792,1,1,16566,47.0,0
4793,1,1,18222,27.0,0
4794,1,2,17348,37.0,0
4795,1,2,18521,27.0,0
4796,0,0,15810,32.0,1
4797,0,0,15674,42.0,1
4799,1,3,15058,42.0,0
4800,1,13,14773,37.0,0
4801,1,1,19804,42.0,0
4802,1,12,15086,27.0,0
4803,1,9,16465,47.0,0
4804,1,1,14634,37.0,0
4805,1,3,19373,32.0,0
4806,1,1,16134,42.0,0
4807,0,0,16115,52.0,1
4808,1,4,19463,47.0,0
4810,1,5,19785,57.0,0
4811,1,1,14172,47.0,0
4812,0,0,15919,27.0,1
4813,0,0,15810,32.0,1
4814,1,1,16719,32.0,0
4815,1,3,18056,27.0,0
4816,0,0,15645,37.0,1
4817,1,1,17412,52.0,0
4819,0,2,15645,37.0,1
4821,1,1,15878,32.0,0
4823,1,1,17435,32.0,0
4825,1,3,13343,32.0,0
4826,1,2,14906,37.0,0
4827,1,1,18848,52.0,0
4828,1,6,16839,32.0,0
4831,1,1,12175,27.0,0
4832,1,1,18600,27.0,0
4833,1,1,24650,27.0,0
4834,2,3,13013,32.0,0
4836,1,1,18247,52.0,0
4837,1,4,11698,32.0,0
4838,1,6,16166,21.0,0
4839,1,2,13870,21.0,0
4841,1,4,10892,52.0,0
4843,1,2,14899,32.0,0
4844,3,9,12429,42.0,1
4846,1,1,15178,52.0,0
4847,1,4,14512,47.0,0
4848,0,0,15674,42.0,1
4849,1,1,14381,27.0,0
4851,0,2,15645,37.0,1
4852,0,0,15919,27.0,1
4853,1,1,22169,47.0,0
4854,1,3,16222,32.0,0
4855,1,1,13897,27.0,0
4857,1,1,14840,52.0,0
4858,1,11,11204,37.0,0
4859,1,1,15187,47.0,0
4860,1,3,13875,27.0,0
4861,1,5,15178,57.0,0
4863,1,1,16660,27.0,0
4865,2,4,12167,37.0,0
4866,0,0,15838,47.0,1
4867,1,13,15091,42.0,0
4868,1,4,21596,27.0,0
4869,1,3,17607,27.0,0
4870,1,26,13830,47.0,0
4871,1,1,14035,27.0,0
4872,0,2,15810,32.0,1
4873,0,1,15674,42.0,1
4874,1,1,24179,27.0,0
4875,1,1,15024,21.0,0
4876,1,1,13422,27.0,0
4877,1,1,17702,47.0,0
4878,0,0,15919,27.0,1
4879,1,1,16287,21.0,0
4880,1,9,18461,42.0,0
4881,1,3,16905,37.0,0
4882,2,3,13389,37.0,0
4883,0,0,15919,27.0,1
4884,0,0,16166,21.0,1
4885,1,3,12810,42.0,0
4886,0,0,15645,37.0,1
4887,0,0,15810,32.0,1
4888,0,0,15838,47.0,1
4889,0,2,15645,37.0,1
4891,1,1,15394,57.0,0
4892,1,7,18623,21.0,0
4893,1,3,14096,21.0,0
4894,0,0,15645,37.0,1
4895,0,0,15674,42.0,1
4896,0,1,16115,52.0,1
4897,1,1,15189,32.0,0
4899,0,5,15674,42.0,1
4900,0,3,15674,42.0,1
4901,0,1,16115,52.0,1
4903,0,0,15838,47.0,1
4904,1,1,14221,27.0,0
4905,0,0,15919,27.0,1
4907,1,5,17884,47.0,0
4908,1,1,15395,37.0,0
4909,1,1,17306,27.0,0
4910,0,0,15810,32.0,1
4911,1,2,15237,32.0,0
4912,1,1,12416,27.0,0
4913,1,4,14478,52.0,0
4914,1,3,12910,37.0,0
4915,0,0,16115,52.0,1
4916,1,10,17850,32.0,0
4917,1,7,14140,47.0,0
4919,1,13,14472,27.0,0
4920,1,4,15928,37.0,0
4922,1,1,15254,27.0,1
4923,1,5,15826,32.0,0
4924,0,3,15919,27.0,1
4925,1,3,15498,37.0,0
4926,1,5,15394,32.0,1
4927,1,1,18287,32.0,0
4928,1,4,14144,52.0,0
4929,1,3,16341,47.0,0
4930,0,0,15674,42.0,1
4931,0,1,13427,27.0,1
4932,0,0,15919,27.0,1
4933,0,0,15674,42.0,1
4934,1,1,14590,21.0,0
4935,1,3,15239,32.0,0
4936,0,0,16166,21.0,1
4937,1,13,13417,42.0,0
4938,0,0,16152,57.0,1
4939,1,6,14409,57.0,0
4940,1,1,20417,32.0,0
4941,1,2,15595,27.0,0
4942,0,0,15810,32.0,1
4943,0,0,15838,47.0,1
4944,1,1,21040,21.0,0
4945,1,1,15674,42.0,0
4946,1,16,14363,57.0,0
4948,0,1,15674,42.0,1
4949,1,3,16700,37.0,0
4951,1,2,16110,27.0,0
4952,1,1,20685,42.0,0
4953,0,0,15674,42.0,1
4954,0,0,15674,42.0,1
4955,1,6,16748,37.0,0
4957,2,2,19154,32.0,0
4958,1,6,19672,42.0,0
4959,1,1,15476,42.0,0
4960,0,0,15810,32.0,1
4961,1,2,15838,47.0,0
4963,1,9,12067,27.0,0
4964,1,1,14961,52.0,0
4965,1,3,11624,21.0,1
4966,1,4,17021,37.0,1
4967,1,1,22320,47.0,0
4968,1,6,14944,37.0,0
4969,1,1,14374,47.0,0
4970,1,1,13931,27.0,0
4971,0,1,15919,27.0,1
4972,1,15,13001,27.0,0
4973,0,7,15645,37.0,1
4974,1,1,18967,52.0,0
4975,0,0,15645,37.0,1
4976,0,2,15838,47.0,1
4977,1,1,17701,16.0,0
4978,1,31,13689,47.0,0
4979,1,1,16810,57.0,0
4980,1,1,14300,42.0,0
4981,0,0,15810,32.0,1
4982,1,8,14033,52.0,0
4983,1,1,17932,21.0,0
4984,0,1,15674,42.0,1
4985,1,4,13156,27.0,0
4987,1,2,15710,52.0,0
4988,1,2,24381,47.0,0
4989,0,0,16771,62.0,1
4990,0,0,15919,27.0,1
4991,0,1,15919,27.0,1
4992,1,1,17314,32.0,0
4993,1,9,15810,32.0,0
4995,1,3,19757,21.0,0
4996,0,1,15838,47.0,1
4997,1,10,15866,42.0,0
4998,0,0,16152,57.0,1
4999,1,1,12430,42.0,0
5000,0,0,15645,37.0,1
5001,1,2,14025,27.0,0
5002,1,7,18811,27.0,0
5003,1,3,19465,47.0,0
5004,0,0,16771,62.0,1
5005,1,6,15325,42.0,0
5007,1,1,10853,37.0,0
5011,0,1,16166,21.0,1
5012,1,2,15809,57.0,0
5013,1,2,23071,42.0,0
5014,1,3,16516,21.0,0
5015,1,8,13084,37.0,0
5016,1,2,16409,21.0,0
5017,1,2,18135,42.0,0
5018,1,2,18094,47.0,0
5019,1,1,12217,47.0,0
5020,1,3,15363,42.0,0
5021,1,2,18709,32.0,0
5022,1,1,12012,42.0,0
5023,0,2,15838,47.0,1
5024,1,2,15387,42.0,0
5025,1,3,18125,37.0,0
5026,0,0,15919,27.0,1
5027,0,0,15810,32.0,1
5029,1,1,16300,32.0,0
5031,1,3,18105,27.0,0
5032,1,3,16406,37.0,0
5033,0,2,15838,47.0,1
5034,2,10,18795,21.0,0
5035,1,1,17039,37.0,0
5036,0,0,16166,21.0,1
5037,1,1,15369,42.0,0
5038,1,1,16033,42.0,0
5039,1,7,15206,42.0,0
5040,0,0,16152,57.0,1
5042,0,1,15674,42.0,1
5045,0,0,19289,16.0,1
5046,1,7,18998,52.0,0
5047,1,3,13748,57.0,0
5048,0,3,15810,32.0,1
5049,1,1,16562,37.0,0
5050,0,1,15838,47.0,1
5051,1,9,14183,74.5,0
5052,1,3,16160,47.0,0
5053,0,0,15645,37.0,1
5054,1,17,15829,21.0,0
5055,0,1,15645,37.0,1
5057,1,1,13710,32.0,0
5058,0,0,15810,32.0,1
5059,1,3,18140,27.0,0
5061,1,1,20650,42.0,0
5062,1,1,13890,47.0,0
5063,0,0,15645,37.0,1
5064,0,3,15674,42.0,1
5065,1,1,14859,32.0,0
5066,0,0,15674,42.0,1
5067,0,0,15919,27.0,1
5068,0,0,15810,32.0,1
5069,1,1,14002,42.0,0
5070,1,1,16044,37.0,0
5071,0,0,15645,37.0,1
5072,1,9,15436,62.0,0
5073,2,4,15392,47.0,0
5074,1,1,12883,32.0,0
5075,0,0,16115,52.0,1
5076,1,1,11769,37.0,0
5077,0,0,16166,21.0,1
5078,0,0,16166,21.0,1
5079,1,4,13150,32.0,0
5080,0,1,16166,21.0,1
5083,1,7,19187,37.0,0
5084,1,9,10257,37.0,0
5085,0,1,15674,42.0,1
