runnerId,avgWithoutCurrentYear,category,noOfRacesInCurrentYear




5121,15976,42.0,3

5121,16231,42.0,2









5122,14148,42.0,3



5124,0,32.0,1



5125,12207,42.0,1


5125,11976,42.0,2







5127,18618,37.0,1
5127,0,37.0,1


5128,18941,52.0,2

5128,17999,52.0,1


5131,16940,37.0,1
5131,14702,37.0,1
5132,12349,47.0,1

5132,13056,47.0,2


5132,12604,47.0,4





5135,0,57.0,1

5136,0,27.0,1









5139,0,57.0,2








5141,0,42.0,3

















5143,0,37.0,2

5144,0,27.0,1


5145,12368,42.0,3

5145,12307,42.0,3



5146,15671,21.0,1
5146,14558,21.0,1


5149,0,57.0,2


5151,14424,37.0,1
5151,0,37.0,2

5152,14344,67.0,2


5152,15617,67.0,3




5155,0,27.0,1


5158,0,27.0,5











5160,15215,32.0,6













5160,0,32.0,1


5161,14600,47.0,1

5161,15291,47.0,5

5161,15291,47.0,5




5162,0,27.0,1






5166,18808,42.0,6
5166,18808,42.0,6
5166,18808,42.0,6
5166,18808,42.0,6
5166,18808,42.0,6

5166,18556,42.0,7
5166,18556,42.0,7
5166,18556,42.0,7

5166,18556,42.0,7
5166,18556,42.0,7

5166,18808,42.0,4

5166,18808,42.0,4

5166,18808,42.0,4

5166,18808,42.0,4






5172,0,37.0,1


5173,13518,37.0,2
5173,13518,37.0,2
5173,13275,37.0,1
5174,15135,32.0,1
5174,0,32.0,2






5176,16338,52.0,5





5176,16605,52.0,8

















5181,0,32.0,2




5183,0,57.0,1
5184,14917,52.0,1
5184,16483,52.0,1



5187,15787,47.0,1
5187,0,47.0,1



5189,0,27.0,1








5196,0,47.0,3












5197,14335,32.0,4

5197,14335,32.0,4



5200,0,21.0,1

5201,0,57.0,1




5202,0,47.0,1

5203,0,37.0,2


5204,0,37.0,1

5205,0,47.0,1





5208,0,52.0,2



5210,0,42.0,2











5214,12643,42.0,4



5214,12290,42.0,3


















5218,16182,27.0,5

5218,16182,27.0,5






5219,15653,27.0,6


5219,15653,27.0,6




5220,0,42.0,1


5223,0,37.0,1


5224,0,52.0,3











5225,15886,47.0,3
5225,15886,47.0,3



5225,16163,47.0,6



5225,16163,47.0,3



5227,14764,27.0,1
5227,0,27.0,1





5232,16074,47.0,1
5232,0,47.0,1



5235,13389,42.0,2
5235,13389,42.0,2
5235,14251,42.0,1
5235,15113,42.0,1







5241,15382,37.0,2


5241,14992,37.0,5



5241,15382,37.0,1
5242,15197,42.0,3

5242,15197,42.0,3
5242,15210,42.0,3



5244,0,21.0,2






5250,0,27.0,2





5253,10704,27.0,3


5253,10072,27.0,2
5253,10072,27.0,2


5254,0,32.0,4




5256,0,37.0,1




5257,0,42.0,3




5260,0,37.0,3




5263,0,42.0,3



5264,0,42.0,1
5265,0,37.0,2








5269,17696,37.0,3


5269,15578,37.0,3








5270,11382,32.0,4


5270,0,32.0,3



5271,12678,32.0,1
5271,12633,32.0,2
5271,12633,32.0,2
5271,12857,32.0,2
5271,12857,32.0,2
5271,12545,32.0,2





5276,0,47.0,2









5282,0,32.0,2


5283,0,47.0,2
























5289,15180,42.0,9








5289,14866,42.0,7










5291,0,42.0,3








5295,12895,27.0,1
5295,12785,27.0,3
5295,12785,27.0,3
5295,12785,27.0,3
5295,12886,27.0,3
5295,12886,27.0,3
5295,12886,27.0,3
5295,12943,27.0,3
5295,12943,27.0,3
5295,12943,27.0,3







5300,0,37.0,2











5301,0,37.0,1


5302,0,27.0,1





5305,0,32.0,1

5306,0,37.0,1
5307,0,32.0,1




5311,14791,57.0,1
5311,15630,57.0,1
5311,15769,57.0,1


5313,0,47.0,2


5315,0,42.0,2





5317,0,42.0,1

5319,0,42.0,1

















5323,0,37.0,4







5325,0,52.0,1
5325,11316,52.0,1






5326,0,42.0,1


5328,0,21.0,3






5331,13740,32.0,3
5331,13740,32.0,3

5331,13691,32.0,5









5332,0,27.0,2






5337,11532,37.0,1
5337,11532,37.0,1
5337,11572,37.0,1
5337,11532,37.0,1

5338,0,37.0,1
5339,21912,32.0,2
5339,21912,32.0,2

5340,0,32.0,1








5344,0,47.0,4










5347,20697,74.5,1
5347,18948,74.5,1











5350,0,57.0,4









5353,0,42.0,1





5355,0,27.0,1

5357,17836,27.0,1
5357,22511,27.0,1


5359,13863,32.0,2

5359,13788,32.0,1







5366,0,47.0,1








5367,16074,42.0,7

5367,0,42.0,4







5368,15495,52.0,2


5368,15495,52.0,2
5368,16328,52.0,2
5368,16328,52.0,2





5374,13389,21.0,3

5374,13389,21.0,3
5374,21018,21.0,2
5374,21018,21.0,2








5381,16579,47.0,2

5381,0,47.0,4

5381,0,47.0,4

5381,16579,47.0,2


5383,0,32.0,2

5383,16934,32.0,1



5385,9633,21.0,1
5385,9633,21.0,1
5385,7371,21.0,1
5386,0,16.0,2



5387,12816,42.0,2

5387,12541,42.0,1
5387,13092,42.0,3




5389,0,37.0,2

5390,0,42.0,1
5390,13769,42.0,1




5391,0,42.0,9






















5395,0,27.0,1





5396,0,42.0,1


5397,0,37.0,1





5403,12276,32.0,1
5403,0,32.0,1











5404,14190,37.0,6





5404,14219,37.0,5








5408,0,32.0,1



5409,0,32.0,3







5412,0,27.0,2
5412,0,27.0,2

5413,0,37.0,1


5415,0,42.0,3











5422,0,42.0,3







5423,0,37.0,2



5426,0,47.0,2


5427,0,37.0,1

5429,17248,52.0,1
5429,17720,52.0,1
5429,18496,52.0,1
5429,18403,52.0,1







5433,0,27.0,1

5434,0,21.0,1

5435,0,21.0,2



5438,16171,47.0,1
5438,17709,47.0,2

5438,16973,47.0,4






5440,0,42.0,1
5441,0,57.0,1





5444,15697,47.0,3
5444,15370,47.0,1


5445,0,47.0,1
















5447,15493,37.0,2
5447,0,37.0,3








5450,0,37.0,1

5452,0,37.0,1




5453,0,21.0,3


5454,0,27.0,4






5456,18549,52.0,1
5456,18600,52.0,2
5456,18600,52.0,2










5460,0,32.0,1
5460,17718,32.0,1
5461,0,21.0,2


5462,0,37.0,1

5464,0,27.0,2


5466,16470,52.0,1
5466,20077,52.0,3






5468,12381,37.0,4




5468,17189,37.0,3



5468,17189,37.0,3




5472,0,47.0,2


5473,14839,37.0,1

5473,14839,37.0,2
5473,0,37.0,1

5474,14319,47.0,2
5474,14319,47.0,2
5474,14581,47.0,2
5474,14581,47.0,2




5477,0,27.0,1
5478,0,27.0,1

5479,0,37.0,2




5482,14380,42.0,3


5482,14898,42.0,2

5482,14388,42.0,1
5483,0,47.0,1


















5486,0,37.0,1


5488,15046,32.0,1
5488,15893,32.0,3
5488,15893,32.0,3



5490,12588,47.0,2

5490,12588,47.0,2

5490,0,47.0,1



5494,16552,27.0,2

5494,15020,27.0,1


5495,0,52.0,3


5496,0,27.0,4







5498,10409,47.0,1
5498,10485,47.0,1
5498,10485,47.0,2


5500,11549,37.0,2

5500,11549,37.0,4
5500,11549,37.0,4

5500,11549,37.0,4
5500,11700,37.0,4
5500,11700,37.0,4
5500,11700,37.0,4
5500,11700,37.0,4


5502,0,47.0,1








5505,0,32.0,3









5508,0,37.0,4




5509,13826,47.0,3


5509,14071,47.0,2
5509,14441,47.0,3


5510,0,32.0,1












5517,0,47.0,1






5518,12271,37.0,9



5518,12271,37.0,9



5518,12910,37.0,6
5518,12910,37.0,6
5518,12910,37.0,6


5519,0,52.0,2





5523,16362,37.0,1
5523,19511,37.0,1




5528,19384,57.0,1

5528,-1,57.0,4





5529,0,37.0,1




5530,12448,32.0,2
5530,0,32.0,3






5532,0,37.0,3









5540,17176,27.0,3

5540,0,27.0,3



5542,0,47.0,2




5544,0,42.0,1



5546,0,27.0,2












5555,13229,21.0,2
5555,0,21.0,2

5556,0,32.0,1





5558,0,42.0,2
5559,15112,57.0,1
5559,18675,57.0,1
5560,18121,42.0,1
5560,15084,42.0,2










5563,0,42.0,1


5565,12422,32.0,1

5565,12150,32.0,2







5571,0,37.0,2


5572,0,52.0,3




5573,13635,47.0,1


5573,13635,47.0,3

5573,0,47.0,1

5574,0,47.0,7










5575,0,42.0,1
5575,14007,42.0,1










5580,13828,42.0,5
5580,13828,42.0,5



5580,13175,42.0,4


5581,15221,47.0,3
5581,15221,47.0,3

5581,15829,47.0,4
5581,15829,47.0,4


5581,15829,47.0,3






5585,11975,42.0,3


5585,11975,42.0,1
5585,0,42.0,2






5588,0,57.0,1

5590,0,21.0,2



5591,14611,37.0,3
5591,14611,37.0,3

5591,13958,37.0,2


5592,0,42.0,1


5595,0,42.0,1












5598,0,42.0,2
5599,13066,21.0,1
5599,11990,21.0,2



5601,0,32.0,1


5603,0,62.0,1

5604,14645,42.0,1
5605,17198,37.0,2




5605,15101,37.0,2




5607,19897,27.0,3
5607,19897,27.0,3


5607,21800,27.0,3














5609,19213,62.0,1
5609,18363,62.0,1




5610,0,32.0,3















5615,13334,21.0,3

5615,12662,21.0,1





5619,0,57.0,1

5620,14511,47.0,2
5620,14511,47.0,2
5620,15230,47.0,1


5622,0,42.0,1

5624,0,52.0,1







5628,0,52.0,4














5632,13783,47.0,1
5632,13585,47.0,2

5632,13783,47.0,4
5632,13783,47.0,4


5632,13783,47.0,4
5632,13783,47.0,4



5633,0,21.0,1




5636,0,47.0,1


5637,0,37.0,1


5639,0,27.0,1











5644,14440,52.0,7




5644,14440,52.0,5





5644,14471,52.0,3



5644,14440,52.0,6


5644,14440,52.0,6




5648,0,32.0,1
5649,0,42.0,3





5651,0,52.0,1


5653,13926,42.0,1

5653,14924,42.0,2
5653,14924,42.0,2



5657,0,37.0,3




5658,13979,21.0,2

5658,13873,21.0,1

5659,0,47.0,2





5662,0,52.0,2



5663,0,37.0,3
5663,0,37.0,3



5664,0,47.0,2





5666,0,37.0,1















5670,11589,32.0,8


5670,0,32.0,4

5670,0,32.0,4













5671,13886,27.0,4



5671,13449,27.0,3



5673,0,32.0,2




5674,0,37.0,5






5675,0,42.0,2














5684,0,37.0,5

5684,0,37.0,5






5686,0,32.0,1





5690,0,32.0,1




5692,0,52.0,1



5693,0,37.0,1

5694,0,52.0,1



5696,18390,37.0,9








5696,17723,37.0,7
5696,17723,37.0,7


5696,17723,37.0,7




5697,18233,67.0,1
5697,19450,67.0,1
5697,19424,67.0,1








5699,13966,37.0,6





5699,13879,37.0,5










5700,0,32.0,3









5705,13987,52.0,4
5705,13987,52.0,4
5705,13987,52.0,4


5705,13824,52.0,3

5705,13824,52.0,2




5709,13797,32.0,3


5709,12978,32.0,3




5712,0,32.0,2

5713,0,21.0,1





5716,14424,37.0,1
5716,0,37.0,2







5722,0,57.0,1






5727,0,27.0,1
5727,11649,27.0,1

5728,13081,32.0,2
5728,13081,32.0,2


5729,15165,47.0,2
5729,14288,47.0,2
5729,14288,47.0,2
5729,16043,47.0,2
5729,16043,47.0,2




5730,12382,52.0,3




5730,0,52.0,9









5732,0,27.0,2


5734,14744,32.0,1
5734,14337,32.0,1

5735,0,32.0,1









5737,0,42.0,1



5739,0,32.0,2


5740,13599,32.0,2


5740,15196,32.0,2



5743,0,27.0,2


5744,0,52.0,2









5750,15357,37.0,2
5750,15357,37.0,2
5750,19165,37.0,2










5753,0,62.0,1



5756,13998,42.0,3


5756,13407,42.0,1




5759,0,27.0,3




5760,16009,21.0,1
5760,18486,21.0,1
5760,13533,21.0,2




5764,0,32.0,2




5768,11643,32.0,1

5768,5821,32.0,1
5769,0,57.0,1


5770,0,27.0,4








5771,16108,37.0,2


5771,-1,37.0,2





5775,17533,57.0,1
5775,17798,57.0,1


5777,0,27.0,2







5780,6508,37.0,3


5780,6508,37.0,2

5780,351,37.0,3



5782,0,37.0,2

5783,0,67.0,1
5783,14448,67.0,1


5784,0,37.0,1
5785,13826,37.0,3


5785,16542,37.0,2




5786,14232,47.0,2
5786,14232,47.0,1
5786,0,47.0,1


5789,15457,32.0,2

5789,12952,32.0,1


5790,0,42.0,2









5794,0,32.0,1


5796,0,27.0,1

5797,18266,37.0,1
5797,16291,37.0,7











5798,0,47.0,2






5800,16098,52.0,1
5800,16295,52.0,1







5806,15490,42.0,1
5806,19979,42.0,1



5808,0,42.0,1

5809,13871,42.0,1
5809,13232,42.0,3



5810,0,32.0,1


5811,0,27.0,1






5812,0,21.0,2


















5814,0,42.0,6






5816,0,37.0,2





5820,16553,62.0,1
5820,15508,62.0,1

5821,0,57.0,2



5822,0,42.0,2






5824,0,42.0,1


5825,12363,37.0,1

5826,0,52.0,2



5827,13760,27.0,2

5827,16339,27.0,2

5827,16168,27.0,1





5833,16586,47.0,1


5833,0,47.0,2




5835,13609,47.0,1
5835,12910,47.0,3







5836,0,47.0,6
5836,0,47.0,6








5837,0,52.0,3
5837,0,52.0,3






5839,0,47.0,2






5842,0,37.0,4

5842,0,37.0,4

5843,0,21.0,2







5848,0,52.0,1

5850,10260,47.0,2



5850,10151,47.0,3

5850,10042,47.0,2


5851,12503,37.0,2

5851,12503,37.0,3


5851,12726,37.0,3




5851,12503,37.0,6






5854,0,37.0,1


5855,0,42.0,2





5856,15876,42.0,5


5856,0,42.0,1




5860,0,27.0,1


5861,13619,52.0,1
5861,15402,52.0,1
5861,15402,52.0,3

5861,15402,52.0,3





5864,13413,37.0,2
5864,0,37.0,1



5868,13834,37.0,1
5868,13755,37.0,3
5868,13755,37.0,3
5868,13755,37.0,3
5868,13834,37.0,2
5868,13834,37.0,2
5868,13834,37.0,2
5868,13834,37.0,2

5869,0,27.0,1





5872,0,27.0,3







5876,16058,52.0,2
5876,16058,52.0,2
5876,15863,52.0,1




5880,0,42.0,1
5881,0,32.0,1



5884,13687,27.0,2

5884,-1,27.0,1


5885,0,27.0,2



5886,0,47.0,1

5887,0,37.0,2


5889,12138,47.0,1
5889,11720,47.0,1

5890,0,42.0,1



5891,0,21.0,1



5893,0,37.0,1


5895,0,21.0,1










5899,14810,47.0,4


5899,14810,47.0,2

5899,14783,47.0,6
5899,14783,47.0,6


5899,14783,47.0,6

5900,0,47.0,5
5900,0,47.0,5











5901,17767,42.0,3


5901,16982,42.0,4





5901,18534,42.0,3
5901,18534,42.0,3
5901,18534,42.0,3



5905,0,42.0,2

5906,12803,42.0,1
5906,13638,42.0,2
5906,13638,42.0,2
5906,13550,42.0,3






5909,15838,47.0,7






5909,16173,47.0,2
5909,16173,47.0,2

5909,16173,47.0,5



5910,0,42.0,1




5912,0,37.0,2














5919,18202,37.0,1
5919,20550,37.0,1
5919,20005,37.0,1


5922,16832,37.0,1

5922,0,37.0,2





5923,0,42.0,2



5924,12275,21.0,3
5924,12275,21.0,3



5927,12160,47.0,1
5927,12470,47.0,1
5928,0,37.0,1




5931,15427,42.0,2

5931,13839,42.0,4


5931,12251,42.0,3




5932,16849,21.0,2


5932,-1,21.0,1
5933,0,52.0,2








5937,13412,42.0,1
5937,15168,42.0,1



5939,0,42.0,4







5940,0,32.0,1





5942,14058,42.0,2


5942,14058,42.0,3

5942,14058,42.0,2
5942,13872,42.0,3

5942,13872,42.0,3

5944,0,42.0,1


5946,12134,21.0,1
5946,12862,21.0,1


5949,13836,21.0,1
5949,13615,21.0,3
5949,13615,21.0,3

5949,13836,21.0,2







5952,0,42.0,2




5955,0,21.0,2











5965,12910,52.0,1
5965,13115,52.0,1

5965,13115,52.0,2




5967,0,47.0,1



5970,16828,42.0,1
5970,0,42.0,1




5974,0,27.0,2

5976,0,27.0,1





5978,18200,32.0,5

5978,18200,32.0,5





5982,13256,37.0,4







5982,13417,37.0,2





5983,0,37.0,1


5985,0,62.0,2






5987,0,27.0,2
5988,17654,21.0,2

5988,-1,21.0,1













5991,0,21.0,1


5994,18877,42.0,2

5994,20043,42.0,1






5998,0,37.0,2
5998,0,37.0,2
5999,0,27.0,2




6003,0,47.0,1

6004,11126,42.0,2

6004,11102,42.0,9









6004,11083,42.0,11
6004,11083,42.0,11






6004,11083,42.0,11


6004,11041,42.0,9
6004,11041,42.0,9







6005,0,42.0,1


6007,12396,52.0,2

6007,16539,52.0,1
6007,16306,52.0,3





6008,16691,42.0,4


6008,0,42.0,6





6010,13504,37.0,1
6010,14155,37.0,1
6010,14155,37.0,2
6010,14155,37.0,2
6011,0,21.0,1






6016,0,37.0,1


6017,14300,32.0,1
6017,0,32.0,1
6018,0,32.0,1

6019,0,42.0,2





6022,0,37.0,2




6024,0,42.0,2




6027,0,42.0,1













6029,0,47.0,1









6035,0,21.0,1







6040,13825,52.0,2

6040,12816,52.0,5

6040,12816,52.0,5
6040,12816,52.0,5

6040,13825,52.0,2

6041,18405,62.0,1
6041,22728,62.0,1

6043,12352,52.0,2



6043,11621,52.0,1
6044,0,47.0,3








6047,0,32.0,2



6049,14259,62.0,1
6049,14259,62.0,2
6049,14259,62.0,2
6049,14420,62.0,3
6049,14420,62.0,3
6049,14420,62.0,3

6050,13879,47.0,1
6050,12362,47.0,1

6052,0,32.0,3








6053,0,47.0,1









6055,0,32.0,3




6056,0,52.0,1


6058,20182,62.0,1
6058,17769,62.0,1



6060,12506,47.0,2







6060,13096,47.0,10




6060,13096,47.0,10

6060,13096,47.0,10







6061,0,32.0,1







6064,15965,37.0,1

6064,17671,37.0,2




6066,22342,62.0,1
6066,20137,62.0,2



6067,0,42.0,3


6067,23577,42.0,1







6068,0,52.0,2



6069,0,27.0,2


6070,0,52.0,1


6071,0,32.0,2


6073,0,32.0,1



6075,0,47.0,2







6080,15122,42.0,1
6080,14564,42.0,3





6080,14843,42.0,4

6081,0,37.0,2

6082,0,27.0,1


6084,0,27.0,1


6085,0,37.0,1



6087,11784,37.0,1

6087,11784,37.0,1

6087,11840,37.0,3
6087,11840,37.0,3



6089,14950,57.0,2
6089,14950,57.0,2
6090,0,42.0,3





6093,0,37.0,2




6096,0,37.0,1



6098,15694,21.0,1
6098,14348,21.0,1

6099,0,32.0,1

6100,0,37.0,2









6101,13169,57.0,6


6101,13169,57.0,6

6101,13536,57.0,6




6101,13536,57.0,6




6101,13583,57.0,6

6102,18315,37.0,2

6102,0,37.0,2


6103,14840,42.0,2

6103,14954,42.0,3



6104,0,37.0,2





6105,0,32.0,5







6108,0,37.0,1
6109,13575,47.0,2
6109,13575,47.0,2

6111,0,16.0,2




6113,0,27.0,1








6118,16113,52.0,7




6118,15522,52.0,3



6119,0,27.0,1




6121,0,37.0,1

6123,0,21.0,2




6125,13033,57.0,1
6125,12991,57.0,2



6127,0,52.0,1
6128,15263,42.0,3







6128,17507,42.0,1
6129,0,52.0,1















6130,0,27.0,3



6133,0,37.0,3






6134,14526,47.0,1
6134,0,47.0,1


6136,0,21.0,1
6136,18176,21.0,1


6137,0,37.0,2

6138,12633,32.0,1
6138,0,32.0,1






6142,13131,37.0,2

6143,0,52.0,2










6147,0,42.0,11




















6148,16095,62.0,2
6148,0,62.0,1

6149,0,21.0,1




6151,0,52.0,2





6154,0,32.0,1

6154,11851,32.0,2

6155,0,42.0,2







6156,0,32.0,3





6160,0,37.0,2



6162,0,42.0,1

6163,0,42.0,2





6167,15191,27.0,1
6167,15361,27.0,2




6170,15849,57.0,3


6170,15049,57.0,1

6170,15715,57.0,2

6170,16248,57.0,5







6175,0,21.0,2


6177,0,37.0,2















6186,0,27.0,3



6187,0,42.0,2


6188,18445,52.0,1

6188,18542,52.0,4


6188,20454,52.0,2


6189,0,42.0,3












6193,0,42.0,2



6195,0,27.0,1



6199,0,21.0,2



6202,0,32.0,2

6203,0,52.0,1


6204,0,32.0,3



6205,0,37.0,2


6206,0,21.0,1


6207,0,42.0,2





6210,16388,42.0,2

6210,0,42.0,1



6213,0,21.0,1








6215,13917,47.0,1

6215,16540,47.0,1






6221,0,52.0,4




6223,0,47.0,2









6227,0,37.0,2














6228,13979,32.0,12















6229,0,27.0,2


6230,0,42.0,1
6231,18069,37.0,1
6231,0,37.0,1


6233,13597,37.0,3
6233,13597,37.0,3

6233,14046,37.0,2





6238,0,42.0,2



6240,18503,32.0,2

6240,16663,32.0,2

6240,20343,32.0,1



6242,0,37.0,1








6246,0,32.0,1




6247,0,32.0,2




6249,0,27.0,5




6250,0,37.0,1



6251,0,62.0,2



6252,19385,52.0,2

6252,-1,52.0,2






6255,16561,52.0,4



6255,8434,52.0,5
6255,8434,52.0,5





6258,0,27.0,2








6260,0,47.0,1




6262,14276,37.0,2


6262,20207,37.0,1





6265,0,32.0,1



6269,14419,52.0,1
6269,14807,52.0,1
6269,14807,52.0,1
6270,0,42.0,2





6271,14047,32.0,3




6271,14009,32.0,3
6271,14009,32.0,3
6271,14009,32.0,3
6272,0,37.0,2




6276,0,21.0,1






6278,0,42.0,1



6279,12901,52.0,1




6284,0,47.0,3





6285,0,52.0,1







6287,0,62.0,3








6292,16405,37.0,1
6292,15690,37.0,2











6295,0,47.0,2



6298,0,57.0,3






6301,0,27.0,1
6302,-1,62.0,1



6302,19839,62.0,1

6304,0,42.0,1




6307,0,67.0,1




6308,15718,52.0,4

6308,15409,52.0,4

6308,15409,52.0,4

6308,15718,52.0,4
6308,15718,52.0,4
6308,15718,52.0,4




6310,15092,47.0,2

6310,15092,47.0,2


6310,0,47.0,2
6311,0,37.0,1























6331,13146,42.0,5





6331,12561,42.0,5
6331,12561,42.0,5


6332,17559,42.0,1
6332,17548,42.0,1








6334,0,52.0,9






6335,0,52.0,1
6335,15818,52.0,2

6336,0,42.0,1




6339,0,47.0,1








6340,0,42.0,2
6340,0,42.0,2



6342,0,21.0,1


6345,0,32.0,2



6348,12977,32.0,3


6348,12225,32.0,1
6349,0,52.0,1








6352,16693,37.0,2

6352,0,37.0,1

6353,0,37.0,1





6359,15940,21.0,1
6359,14874,21.0,1
6360,14229,47.0,1
6360,0,47.0,1









6369,0,52.0,1



6373,0,57.0,1







6376,0,27.0,1


6377,14771,47.0,3
6377,14771,47.0,3

6377,14879,47.0,2


6379,12857,47.0,1

6379,12971,47.0,2

6379,12996,47.0,2
6379,13160,47.0,2




6382,16427,37.0,2

6382,0,37.0,2



6384,0,52.0,1

6385,0,21.0,2






6391,15910,42.0,2

6391,15304,42.0,2





6392,16017,21.0,3


6392,17972,21.0,1





6393,13961,37.0,3

6393,19914,37.0,2




6396,0,37.0,2
6397,0,47.0,3



6399,0,57.0,1




6401,14532,42.0,1
6401,14969,42.0,3
