6486,2016-08-28,MarathonSSQLévis-Québec,DEMI-MARATHON,-1,M55-59
6486,2016-05-01,Demi-marathoninternationalOasisdeLévis,DEMI-MARATHON,-1,M55-59
6490,2016-08-28,MarathonSSQLévis-Québec,DEMI-MARATHON,-1,M30-34
6490,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M30-34
6500,2016-08-24,IronmanMont-Tremblant,OVERALLRESULTS,12:40:11,M45-49
6514,2016-06-25,ToughmanTupperLakeTinman,TINMANTRIATHLON,08:39:00,F60-64
6514,2016-05-08,SportingLife10KOttawa,10KM,-1,F60-64
6516,2016-08-14,Demi-marathondeMont-Tremblant,DEMI-MARATHON,01:27:56,F20-29
6516,2016-04-30,MarathondesÉrables,30KM,02:25:34,F20-29
6519,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M50-54
6519,2016-04-24,BanqueScotia21KdeMontreal,DEMIMARATHON,-1,M50-54
6531,2016-08-17,Le5kmEndurance,5KM,00:20:16,M50-59
6531,2016-07-10,CourseMECLongueuil#3,21.1KM,01:41:46,M50-59
6531,2016-06-05,Demi-MarathondesVignobles,21KM,01:39:30,M50-59
6531,2016-04-30,MarathondesÉrables,MARATHON,03:47:12,M50-59
6532,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M35-39
6553,2016-08-24,IronmanMont-Tremblant,OVERALLRESULTS,13:51:42,M40-44
6553,2016-06-27,Ironman70.3Mont-Tremblant,INDIVIDUEL,06:12:46,M40-44
6563,2016-07-31,TriathlondeCharlevoix,DUATHLONOLYMPIQUE,02:43:11,M60-64
6598,2016-08-28,MarathonSSQLévis-Québec,DEMI-MARATHON,-1,F30-34
6600,2016-05-28,TamarackOttawaRaceWeekend,OTTAWA10K,-1,M45-49
6611,2016-08-17,Le5kmEndurance,5KM,00:20:03,M60-69
6611,2016-08-14,Demi-marathondeMont-Tremblant,DEMI-MARATHON,01:33:13,M50-59
6611,2016-07-08,Le5et10kmduP'titTrainduNord,10KM,00:41:44,M50-59
6611,2016-07-08,Le5et10kmduP'titTrainduNord,10KM,-1,M50-59
6611,2016-05-08,AurythmedenosfouléesChâteauguay,10KM,00:48:47,M60-69
6611,2016-05-01,DéficourseetmarcheDesjardinsSainteThérèse,10KM,00:41:06,M60-69
6611,2016-04-10,CourseSaint-Laurent,10KM,00:42:42,M60-69
6611,2016-03-20,CourseetmarchepopulairesdeLaSalle,10KM,00:41:26,M60-69
6611,2016-02-21,DéfiHivernalIleBizard,10KM,00:42:09,M60-69
6612,2016-08-14,Demi-marathondeMont-Tremblant,DEMI-MARATHON,01:43:08,M40-49
6625,2016-09-10,Ultra-TrailHarricanaduCanada(UTHC),UTHC65,-1,NOAGE
6648,2016-04-30,MarathondesÉrables,MARATHON,04:10:07,M40-49
6649,2016-08-06,RAIDVÉLOMAG-VÉLIRIUM,60KM,04:31:19,MAîTREM50-59
6658,2016-08-14,Demi-marathondeMont-Tremblant,DEMI-MARATHON,01:44:39,M30-39
6663,2016-08-07,MECOttawarace4-TheMECGatineauParkTrailRaces,30KM,02:52:13,M40-49
6663,2016-06-19,MECOttawarace2-Dad'sDayDash,HALFMARATHON,01:57:23,NOAGE
6663,2016-04-16,MECOttawarace1-TheSpringFlyer,10MILES,01:22:07,NOAGE
6666,2016-08-14,Demi-marathondeMont-Tremblant,10KM,00:40:35,M40-49
6676,2016-09-03,GUELPHLAKEIISubaruTriathlon,SPRINTTRIATHLON,02:44:10,F45-49
6684,2016-06-12,LAGRANDEVIRÉEDESSENTIERS,2KM-10-11ANS,00:11:18,M10-11
6687,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M55-59
6687,2016-02-28,GatineauLoppet,51KMSTYLELIBRE,04:07:44,M50-54
6700,2016-06-18,TourduCapTourmenteSimard,21.1KM,01:36:34,F30-39
6703,2016-02-21,DéfiHivernalIleBizard,10KM,00:58:37,M30-39
6706,2016-08-24,IronmanMont-Tremblant,OVERALLRESULTS,16:22:52,M50-54
6706,2016-07-03,Demi-MarathondeSherbrooke,DEMIMARATHON,01:47:23,M50-59
6706,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAHALFMARATHON,-1,M50-54
6711,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,F25-29
6713,2016-06-05,GrandPrixCyclisteGatineau,MEDIOFONDOGATINEAU69KM,02:29:32,M40-49
6725,2016-07-30,TrimemphréMagog,TRIATHLONDEMILONGUEDISTANCECHAMPIONNATPROVINCIAL,06:10:13,M35-39
6739,2016-09-04,CoursesThematiques30kmsurlesrivesdeBoucherville,15KM,01:25:55,F40-49
6739,2016-08-28,MarathonSSQLévis-Québec,MARATHON,-1,F45-49
6739,2016-07-03,Demi-MarathondeSherbrooke,DEMIMARATHON,01:51:30,F40-49
6739,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,F45-49
6739,2016-05-01,GoodlifeFitnessTorontoMarathon,MARATHON,03:54:52,F45-49
6739,2016-04-24,Demi-MarathondesGuépards,5KM,00:22:37,FEMMES
6739,2016-04-03,AroundtheBay30KRoadRace,30KM,02:43:29,F45-49
6739,2016-02-21,Demi-marathondesglaces,DEMI-MARATHON,01:56:45,F40-49
6739,2016-02-14,DemiMarathonHypothermique,DEMIMARATHON,02:01:40,F40-49
6748,2016-04-24,Demi-MarathondesGuépards,21.1KM,02:02:33,HOMMES
6751,2016-08-17,Le5kmEndurance,5KM,00:22:50,M50-59
6751,2016-05-08,AurythmedenosfouléesChâteauguay,10KM,00:51:52,M50-59
6751,2016-03-20,CourseetmarchepopulairesdeLaSalle,5KM,00:27:19,M50-59
6754,2016-04-24,BanqueScotia21KdeMontreal,DEMIMARATHON,-1,M50-54
6767,2016-05-22,CoursesThematiquesMarathonSSQdeLongueuil,MARATHON,04:06:46,M40-49
6767,2016-04-24,BanqueScotia21KdeMontreal,DEMIMARATHON,-1,M40-44
6768,2016-05-01,GoodlifeFitnessTorontoMarathon,HALFMARATHON,01:57:34,M35-39
6776,2016-05-01,Demi-marathoninternationalOasisdeLévis,DEMI-MARATHON,-1,F35-39
6778,2016-05-08,AurythmedenosfouléesChâteauguay,10KM,00:56:57,F30-39
6778,2016-05-01,DéficourseetmarcheDesjardinsSainteThérèse,10KM,00:56:58,F30-39
6778,2016-03-20,CourseetmarchepopulairesdeLaSalle,10KM,00:55:54,F30-39
6782,2016-04-24,BanqueScotia21KdeMontreal,DEMIMARATHON,-1,M35-39
6794,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M35-39
6798,2016-03-20,CourseetmarchepopulairesdeLaSalle,10KM,00:45:51,F50-59
6798,2016-02-21,DéfiHivernalIleBizard,10KM,00:46:47,F50-59
6802,2016-06-27,Ironman70.3Mont-Tremblant,INDIVIDUEL,05:54:16,M45-49
6802,2016-05-22,CoursesThematiquesMarathonSSQdeLongueuil,DEMIMARATHON,01:39:44,M40-49
6807,2016-07-10,Ironman70.3Muskoka,OVERALL,09:01:42,F45-49
6840,2016-08-17,Le5kmEndurance,5KM,00:22:04,M60-69
6840,2016-04-10,CourseSaint-Laurent,10KM,00:49:56,M60-69
6840,2016-03-20,CourseetmarchepopulairesdeLaSalle,10KM,00:47:43,M60-69
6840,2016-02-21,DéfiHivernalIleBizard,10KM,00:48:50,M60-69
6850,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M50-54
6861,2016-09-04,CoursesThematiques30kmsurlesrivesdeBoucherville,30KM,02:14:00,M30-39
6861,2016-06-19,CoursesThematiquesTourduLacBromeMerrell,20KM,01:22:31,M30-39
6862,2016-06-05,Demi-MarathondesVignobles,5KM,00:31:05,M40-49
6862,2016-04-30,MarathondesÉrables,5KM,00:32:22,M40-49
6877,2016-08-24,IronmanMont-Tremblant,OVERALLRESULTS,15:31:54,F45-49
6877,2016-06-27,Ironman70.3Mont-Tremblant,INDIVIDUEL,06:56:35,F45-49
6880,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,F25-29
6880,2016-05-08,SportingLife10KOttawa,10KM,-1,F25-29
6907,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M50-54
6911,2016-07-15,Demi-MarathondelaBandeduCanal,10KM,-1,M30-39
6911,2016-07-08,Le5et10kmduP'titTrainduNord,10KM,00:48:44,M30-39
6911,2016-06-05,Demi-MarathondesVignobles,10KMDUVIGNOBLELESPETITSCAILLOUX,00:51:02,M30-39
6911,2016-04-30,MarathondesÉrables,10KM,00:51:55,M30-39
6911,2016-04-29,Le5kdesflambeaux,5KM,00:31:10,M30-39
6924,2016-09-11,LACOURSEDELAFONDATIONHOTEL-DIEU-DE-SOREL,21KM,-1,F30-39
6924,2016-05-22,CoursesThematiquesMarathonSSQdeLongueuil,MARATHON,03:23:07,F30-39
6924,2016-02-21,Demi-marathondesglaces,10KM,00:44:34,F30-39
6925,2016-09-10,TriathlonEspritdeMontreal,DEMIESPRIT,05:54:16,M40-44
6925,2016-06-25,5i50Mont-Tremblant,5I50INDIVIDUEL,03:00:12,M40-44
6928,2016-07-24,CourseMECMontréal#3,20KM,02:44:35,M50-59
6928,2016-03-20,CourseetmarchepopulairesdeLaSalle,10KM,00:47:47,M50-59
6932,2016-08-07,TriathlonInternationaldeMontreal,TRIATHLONSPRINT-SILLONNAGE,01:18:28,M25-29
6932,2016-07-10,Ironman70.3Muskoka,OVERALL,05:41:35,M25-29
6932,2016-06-19,Ironman70.3Syracuse,OVERALL,05:54:53,M25-29
6932,2016-06-05,TriathlonChallengeAntoine-ManseauJoliette,TRIATHLONSPRINTAGCOUPEDUQUÉBEC,01:14:40,M25-29
6932,2016-05-15,DuathlonSorel-Tracy,DUATHLONCOMPÉTITION,01:34:03,M20-29
6936,2016-09-10,TriathlonEspritdeMontreal,DEMIESPRIT,-1,M40-44
6936,2016-08-07,TriathlonInternationaldeMontreal,TRIATHLONOLYMPIQUE,02:58:59,M40-44
6936,2016-08-07,TriathlonInternationaldeMontreal,TRIATHLONOLYMPIQUEQUALIFICATIONMONDIAUX2017,02:58:59,M45-49
6936,2016-04-24,BanqueScotia21KdeMontreal,DEMIMARATHON,-1,M40-44
6937,2016-08-17,Le5kmEndurance,5KM,00:21:26,M40-49
6937,2016-05-15,CourseMECMontréal#2,10KM,00:40:13,M40-49
6954,2016-04-24,BanqueScotia21KdeMontreal,DEMIMARATHON,-1,F45-49
6959,2016-04-24,BanqueScotia21KdeMontreal,5KM,-1,M50-54
6971,2016-03-20,CourseetmarchepopulairesdeLaSalle,10KM,00:39:47,M30-39
6975,2016-09-10,Ultra-TrailHarricanaduCanada(UTHC),UTHC28,-1,M40-49
6976,2016-07-15,Demi-MarathondelaBandeduCanal,DEMI-MARATHON,02:53:24,F30-39
6987,2016-07-30,TrimemphréMagog,TRIATHLONDEMILONGUEDISTANCECHAMPIONNATPROVINCIAL,05:38:59,M30-34
6988,2016-05-29,SaskatchewanMarathon,MARATHON,04:54:59,M60-64
6988,2016-04-03,AroundtheBay30KRoadRace,30KM,03:05:14,M60-64
6996,2016-04-30,MarathondesÉrables,DEMI-MARATHON,01:37:14,F20-29
7000,2016-04-30,MarathondesÉrables,30KM,03:23:37,M30-39
7001,2016-08-14,Demi-marathondeMont-Tremblant,DEMI-MARATHON,01:55:06,M30-39
7009,2016-06-27,Ironman70.3Mont-Tremblant,INDIVIDUEL,05:39:21,F25-29
7009,2016-05-28,TamarackOttawaRaceWeekend,OTTAWA10K,-1,F25-29
7018,2016-04-10,CourseSaint-Laurent,10KM,00:50:16,M50-59
7019,2016-07-24,CourseMECMontréal#3,10KM,01:40:28,F30-39
7028,2016-08-17,Le5kmEndurance,5KM,00:21:51,M30-39
7028,2016-03-20,CourseetmarchepopulairesdeLaSalle,10KM,00:42:20,M30-39
7028,2016-02-21,DéfiHivernalIleBizard,5KM,00:21:09,M30-39
7045,2016-08-21,Ironman70.3Timberman,INDIVIDUAL,07:41:36,F40-44
7053,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M55-59
7058,2016-09-10,Ultra-TrailHarricanaduCanada(UTHC),UTHC28,-1,M40-49
7061,2016-07-17,LindsayMilkRun,5KMRUN-WALK,00:26:18,F30-39
7079,2016-05-08,SportingLife10KOttawa,10KM,-1,F50-54
7083,2016-04-24,BanqueScotia21KdeMontreal,5KM,-1,M30-34
7085,2016-08-17,Le5kmEndurance,5KM,00:23:43,F50-59
7085,2016-08-14,Demi-marathondeMont-Tremblant,DEMI-MARATHON,02:05:15,F50-59
7085,2016-03-20,CourseetmarchepopulairesdeLaSalle,10KM,00:48:10,F50-59
7087,2016-05-01,BMOVancouverMarathon,HALFMARATHON,02:09:35,M60-64
7087,2016-04-03,AroundtheBay30KRoadRace,30KM,03:31:15,M60-64
7089,2016-08-21,VertleRaid-XCdelaVallee,21KM,03:28:27,F30-39
7089,2016-08-21,VertleRaid-XCdelaVallee,TRANS-EXPRESS,06:29:00,F30-39
7089,2016-08-20,VertleRaid-XCdelaVallee,10KM,01:44:37,F30-39
7089,2016-08-19,VertleRaid-XCdelaVallee,10KMDENUIT,01:15:58,F30-39
7102,2016-08-28,MarathonSSQLévis-Québec,DEMI-MARATHON,-1,M60-64
7102,2016-05-01,Demi-marathoninternationalOasisdeLévis,DEMI-MARATHON,-1,M60-64
7103,2016-08-17,Le5kmEndurance,5KM,00:35:18,F50-59
7105,2016-06-12,LAGRANDEVIRÉEDESSENTIERS,20KM,02:17:14,M20-29
7123,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M40-44
7129,2016-04-30,MarathondesÉrables,DEMI-MARATHON,01:59:04,M40-49
7135,2016-07-08,Le5et10kmduP'titTrainduNord,5KM,00:24:03,F50-59
7149,2016-07-01,ScotiabankCanadaDayRoadRaces,10KM,00:38:19,M35-39
7151,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAHALFMARATHON,-1,F40-44
7161,2016-04-10,CourseSaint-Laurent,10KM,00:43:41,M40-49
7164,2016-07-03,Demi-MarathondeSherbrooke,DEMIMARATHON,01:51:34,M50-59
7169,2016-07-30,TrimemphréMagog,TRIATHLONOLYMPIQUE,03:07:33,M35-39
7189,2016-04-30,MarathondesÉrables,30KM,02:32:30,F40-49
7197,2016-08-14,GRANFONDOGARNEAUQUÉBECOR,GRANFONDO-100KM,05:41:58,M40-49
7198,2016-04-30,MarathondesÉrables,30KM,02:23:40,M40-49
7209,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M55-59
7212,2016-08-14,Demi-marathondeMont-Tremblant,DEMI-MARATHON,01:47:37,M50-59
7219,2016-06-12,LAGRANDEVIRÉEDESSENTIERS,20KM,02:19:39,M30-39
7219,2016-04-24,BanqueScotia21KdeMontreal,DEMIMARATHON,-1,M35-39
7223,2016-04-30,MarathondesÉrables,15KM,01:19:04,F30-39
7223,2016-02-21,DéfiHivernalIleBizard,10KM,00:53:00,F30-39
7230,2016-09-10,TriathlonEspritdeMontreal,DEMIESPRIT,04:26:10,M35-39
7230,2016-08-24,IronmanMont-Tremblant,OVERALLRESULTS,10:25:02,M35-39
7230,2016-08-07,TriathlonInternationaldeMontreal,TRIATHLONOLYMPIQUE-CHAMPIONNATPROVINCIAL,02:19:11,M35-39
7230,2016-08-07,TriathlonInternationaldeMontreal,TRIATHLONOLYMPIQUEQUALIFICATIONMONDIAUX2017,02:19:11,M40-44
7230,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M35-39
7241,2016-07-15,Demi-MarathondelaBandeduCanal,DEMI-MARATHON,01:59:13,M50-59
7243,2016-08-07,DéfiBoréalSainte-Anne-de-Bellevue,20KM,01:33:54,M50-59
7243,2016-05-22,CoursesThematiquesMarathonSSQdeLongueuil,DEMIMARATHON,01:36:44,M50-59
7245,2016-08-28,MarathonSSQLévis-Québec,DEMI-MARATHON,-1,M25-29
7245,2016-05-01,GoodlifeFitnessTorontoMarathon,MARATHON,03:49:48,M25-29
7251,2016-09-10,Ultra-TrailHarricanaduCanada(UTHC),UTHC10,-1,F30-39
7251,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAHALFMARATHON,-1,F35-39
7255,2016-08-14,Demi-marathondeMont-Tremblant,DEMI-MARATHON,01:56:04,M40-49
7269,2016-07-15,Demi-MarathondelaBandeduCanal,10KM,-1,M30-39
7269,2016-05-01,DéficourseetmarcheDesjardinsSainteThérèse,10KM,00:45:52,M30-39
7277,2016-05-08,DÉFISANTÉDEMORTAGNE,5KM,00:47:46,HOMMES
7277,2016-04-24,BanqueScotia21KdeMontreal,5KM,-1,M35-39
7290,2016-09-10,TriathlonEspritdeMontreal,DEMIESPRIT,-1,M45-49
7290,2016-07-03,LETRIATHLONDEVICTORIAVILLE,TRIATHLONSPRINT,01:05:09,M40-49
7297,2016-06-25,5i50Mont-Tremblant,5I50INDIVIDUEL,02:48:56,M40-44
7297,2016-05-21,OkaDuathlon,DUATHLON,01:26:54,M40-44
7299,2016-08-07,MECOttawarace4-TheMECGatineauParkTrailRaces,30KM,03:49:44,M30-39
7308,2016-08-14,Demi-marathondeMont-Tremblant,DEMI-MARATHON,02:09:30,F40-49
7309,2016-03-20,CourseetmarchepopulairesdeLaSalle,10KM,00:35:22,M40-49
7313,2016-04-24,BanqueScotia21KdeMontreal,DEMIMARATHON,-1,M35-39
7328,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M45-49
7333,2016-05-22,CoursesThematiquesMarathonSSQdeLongueuil,MARATHON,03:00:19,M40-49
7337,2016-07-15,Demi-MarathondelaBandeduCanal,DEMI-MARATHON,01:36:43,M30-39
7340,2016-05-28,TamarackOttawaRaceWeekend,OTTAWA10K,-1,M45-49
7343,2016-08-07,TriathlonInternationaldeMontreal,TRIATHLONOLYMPIQUEQUALIFICATIONMONDIAUX2017,02:33:08,M40-44
7343,2016-08-07,TriathlonInternationaldeMontreal,TRIATHLONOLYMPIQUE,02:33:08,M40-44
7343,2016-06-27,Ironman70.3Mont-Tremblant,INDIVIDUEL,05:05:00,M40-44
7366,2016-08-21,Ironman70.3Timberman,INDIVIDUAL,05:26:39,M25-29
7372,2016-08-17,Le5kmEndurance,5KM,00:28:44,M20-29
7381,2016-04-24,BanqueScotia21KdeMontreal,5KM,-1,M35-39
7387,2016-08-17,Le5kmEndurance,5KM,00:29:57,M60-69
7418,2016-05-22,CoursesThematiquesMarathonSSQdeLongueuil,10KM,00:52:12,M30-39
7429,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAHALFMARATHON,-1,F50-54
7436,2016-05-01,MississaugaMarathonRaces,FULLMARATHON,04:30:40,F50-59
7436,2016-04-03,AroundtheBay30KRoadRace,30KM,03:14:05,F50-54
7436,2016-02-28,YMCAHalfMarathon,HALF-MARATHON,02:09:29,F50-54
7437,2016-05-15,DuathlonSorel-Tracy,DUATHLONCOMPÉTITION,-1,M30-39
7451,2016-08-17,Le5kmEndurance,5KM,00:26:40,M40-49
7451,2016-05-01,DéficourseetmarcheDesjardinsSainteThérèse,10KM,00:54:04,M40-49
7455,2016-03-20,CourseetmarchepopulairesdeLaSalle,5KM,00:34:49,F40-49
7468,2016-08-07,MECOttawarace4-TheMECGatineauParkTrailRaces,20KM,01:58:36,M30-39
7473,2016-06-12,ÀVOTRERYTHME!,5KM,-1,M40-49
7473,2016-02-21,Demi-marathondesglaces,DEMI-MARATHON,01:55:58,M40-49
7481,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M25-29
7481,2016-04-03,AroundtheBay30KRoadRace,30KM,03:32:20,M25-29
7481,2016-02-14,DemiMarathonHypothermique,DEMIMARATHON,02:28:33,M20-29
7501,2016-06-05,COURSED’ÉTÉDESÎLESDEBOUCHERVILLE,DEMIMARATHON,01:34:58,M40-49
7503,2016-07-10,CourseMECLongueuil#3,5KM,00:21:57,F30-39
7530,2016-08-21,EdmontonMarathon,MARATHON,03:04:37,M40-49
7532,2016-08-24,IronmanMont-Tremblant,OVERALLRESULTS,12:07:04,M40-44
7547,2016-08-24,IronmanMont-Tremblant,OVERALLRESULTS,14:16:12,M50-54
7547,2016-06-27,Ironman70.3Mont-Tremblant,INDIVIDUEL,06:50:22,M50-54
7547,2016-04-10,RunforRetina,HALFMARATHONRUN,02:06:56,M50-59
7547,2016-04-03,AroundtheBay30KRoadRace,30KM,03:20:44,M50-54
7554,2016-05-15,CourseMECMontréal#2,5KM,00:30:57,F40-49
7555,2016-08-14,LaValsedescoureurs,10KM,00:42:39,F30-39
7555,2016-07-10,CourseMECLongueuil#3,10KM,00:43:14,F30-39
7568,2016-08-07,DéfiBoréalSainte-Anne-de-Bellevue,20KM,01:52:33,F30-39
7571,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAHALFMARATHON,-1,F55-59
7572,2016-08-17,Le5kmEndurance,5KM,00:20:57,M40-49
7573,2016-07-15,Demi-MarathondelaBandeduCanal,10KM,-1,F30-39
7574,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M55-59
7586,2016-06-19,CoursesThematiquesTourduLacBromeMerrell,20KM,01:57:44,M60-69
7586,2016-05-01,BMOVancouverMarathon,HALFMARATHON,-1,M60-64
7586,2016-04-24,BanqueScotia21KdeMontreal,DEMIMARATHON,-1,M60-64
7587,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M30-34
7593,2016-09-04,CoursesThematiques30kmsurlesrivesdeBoucherville,30KM,02:32:46,M50-59
7593,2016-06-19,CoursesThematiquesTourduLacBromeMerrell,CHALLENGEMARATHON,-1,M50-59
7593,2016-06-18,CoursesThematiquesTourduLacBromeMerrell,22.2KM,02:05:12,M50-59
7602,2016-07-15,Demi-MarathondelaBandeduCanal,5KM,-1,M40-49
7606,2016-05-28,TamarackOttawaRaceWeekend,OTTAWA10K,-1,F25-29
7610,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M40-44
7610,2016-05-01,GoodlifeFitnessTorontoMarathon,MARATHON,03:24:34,M40-44
7610,2016-02-21,Demi-marathondesglaces,DEMI-MARATHON,01:36:55,M40-49
7619,2016-07-15,Demi-MarathondelaBandeduCanal,5KM,-1,F30-39
7619,2016-04-30,MarathondesÉrables,10KM,00:43:41,F30-39
7622,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M50-54
7622,2016-04-24,BanqueScotia21KdeMontreal,DEMIMARATHON,-1,M50-54
7626,2016-05-22,CoursesThematiquesMarathonSSQdeLongueuil,DEMIMARATHON,01:53:45,F40-49
7638,2016-09-11,TriathlonEspritdeMontreal,TRIATHLONOLYMPIQUE,-1,M35-39
7638,2016-05-01,Demi-marathoninternationalOasisdeLévis,DEMI-MARATHON,-1,M35-39
7641,2016-06-27,Ironman70.3Mont-Tremblant,INDIVIDUEL,05:55:34,M45-49
7641,2016-05-21,OkaDuathlon,DUATHLON,01:27:32,M45-49
7644,2016-06-25,5i50Mont-Tremblant,5I50INDIVIDUEL,-1,M40-44
7644,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M40-44
7644,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAHALFMARATHON,-1,M40-44
7645,2016-08-28,MarathonSSQLévis-Québec,MARATHON,-1,M40-44
7645,2016-05-22,CoursesThematiquesMarathonSSQdeLongueuil,DEMIMARATHON,01:39:18,M40-49
7658,2016-06-19,CoursesThematiquesTourduLacBromeMerrell,20KM,01:42:55,M40-49
7658,2016-06-19,CoursesThematiquesTourduLacBromeMerrell,CHALLENGEMARATHON,03:36:44,M40-49
7658,2016-06-18,CoursesThematiquesTourduLacBromeMerrell,22.2KM,01:53:49,M40-49
7658,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M45-49
7658,2016-05-22,CoursesThematiquesMarathonSSQdeLongueuil,DEMIMARATHON,01:42:02,M40-49
7658,2016-02-21,Demi-marathondesglaces,DEMI-MARATHON,01:51:55,M40-49
7658,2016-02-14,DemiMarathonHypothermique,DEMIMARATHON,02:00:02,M40-49
7664,2016-05-22,CoursesThematiquesMarathonSSQdeLongueuil,DEMIMARATHON,01:59:03,M30-39
7673,2016-07-15,Demi-MarathondelaBandeduCanal,DEMI-MARATHON,01:28:23,M40-49
7673,2016-04-30,MarathondesÉrables,DEMI-MARATHON,01:33:02,M40-49
7701,2016-06-12,LAGRANDEVIRÉEDESSENTIERS,20KM,01:39:09,M40-49
7706,2016-08-28,MarathonSSQLévis-Québec,MARATHON,-1,M45-49
7706,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M45-49
7706,2016-04-30,RuntoendMS,MARATHON,04:19:15,M40-49
7724,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M50-54
7728,2016-06-12,Demi-marathondespompiersdeShawinigan,DEMI-MARATHON,01:57:28,M40-49
7728,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAHALFMARATHON,-1,M40-44
7729,2016-09-04,CoursesThematiques30kmsurlesrivesdeBoucherville,30KM,02:13:56,F30-39
7729,2016-02-21,Demi-marathondesglaces,DEMI-MARATHON,01:28:29,F30-39
7732,2016-06-19,CoursesThematiquesTourduLacBromeMerrell,10KM,01:14:24,F30-39
7733,2016-05-01,MississaugaMarathonRaces,FULLMARATHON,04:43:54,F20-29
7739,2016-08-14,Demi-marathondeMont-Tremblant,DEMI-MARATHON,01:49:35,M50-59
7739,2016-06-05,Demi-MarathondesVignobles,30KM,02:30:24,M50-59
7750,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,F35-39
7768,2016-04-30,MarathondesÉrables,MARATHON,04:29:37,M40-49
7772,2016-09-10,TriathlonEspritdeMontreal,DEMIESPRIT,04:52:04,M55-59
7772,2016-06-25,5i50Mont-Tremblant,5I50INDIVIDUEL,02:42:14,M55-59
7772,2016-04-24,BanqueScotia21KdeMontreal,DEMIMARATHON,-1,M50-54
7785,2016-07-30,TrimemphréMagog,TRIATHLONOLYMPIQUE,02:49:08,M30-34
7786,2016-06-05,Demi-MarathondesVignobles,5KM,00:28:19,M40-49
7786,2016-04-30,MarathondesÉrables,10KM,01:04:31,M40-49
7789,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,M50-54
7792,2016-09-11,TriathlonEspritdeMontreal,TRIATHLONOLYMPIQUE,-1,M25-29
7809,2016-08-17,Le5kmEndurance,5KM,00:17:52,M20-29
7825,2016-04-24,KRRALimestoneRaceWeekend,HALFMARATHON,02:03:30,F40-49
7830,2016-07-15,Demi-MarathondelaBandeduCanal,DEMI-MARATHON,01:47:46,M30-39
7832,2016-04-30,MarathondesÉrables,30KM,02:45:36,M30-39
7838,2016-08-07,DéfiBoréalSainte-Anne-de-Bellevue,5KM,00:21:29,F40-49
7838,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAMARATHON,-1,F40-44
7838,2016-04-24,BanqueScotia21KdeMontreal,DEMIMARATHON,-1,F40-44
7843,2016-04-30,MarathondesÉrables,30KM,02:45:11,F40-49
7846,2016-02-21,DéfiHivernalIleBizard,10KM,00:37:52,M30-39
7857,2016-04-24,BanqueScotia21KdeMontreal,DEMIMARATHON,-1,M40-44
7875,2016-09-11,TriathlonEspritdeMontreal,TRIATHLONSPRINT,-1,M40-44
7883,2016-08-17,Le5kmEndurance,5KM,00:20:09,M40-49
7883,2016-03-20,CourseetmarchepopulairesdeLaSalle,10KM,00:43:40,M40-49
7886,2016-05-29,TamarackOttawaRaceWeekend,OTTAWAHALFMARATHON,-1,F35-39
7893,2016-04-30,MarathondesÉrables,MARATHON,03:39:52,M40-49
